Date,RF
23/08/2011,0.000004
24/08/2011,0.000004
25/08/2011,0.000004
26/08/2011,0.000004
29/08/2011,0.000004
30/08/2011,0.000004
31/08/2011,0.000004
01/09/2011,0.0000008
02/09/2011,0.0000008
06/09/2011,0.0000008
07/09/2011,0.0000008
08/09/2011,0.0000008
09/09/2011,0.0000008
12/09/2011,0.0000008
13/09/2011,0.0000008
14/09/2011,0.0000008
15/09/2011,0.0000008
16/09/2011,0.0000008
19/09/2011,0.0000008
20/09/2011,0.0000008
21/09/2011,0.0000008
22/09/2011,0.0000008
23/09/2011,0.0000008
26/09/2011,0.0000008
27/09/2011,0.0000008
28/09/2011,0.0000008
29/09/2011,0.0000008
30/09/2011,0.0000008
03/10/2011,0.0000008
04/10/2011,0.0000008
05/10/2011,0.0000008
06/10/2011,0.0000008
07/10/2011,0.0000008
10/10/2011,0.0000008
11/10/2011,0.0000008
12/10/2011,0.0000008
13/10/2011,0.0000008
14/10/2011,0.0000008
17/10/2011,0.0000008
18/10/2011,0.0000008
19/10/2011,0.0000008
20/10/2011,0.0000008
21/10/2011,0.0000008
24/10/2011,0.0000008
25/10/2011,0.0000008
26/10/2011,0.0000008
27/10/2011,0.0000008
28/10/2011,0.0000008
31/10/2011,0.0000008
01/11/2011,0.0000004
02/11/2011,0.0000004
03/11/2011,0.0000004
04/11/2011,0.0000004
07/11/2011,0.0000004
08/11/2011,0.0000004
09/11/2011,0.0000004
10/11/2011,0.0000004
11/11/2011,0.0000004
14/11/2011,0.0000004
15/11/2011,0.0000004
16/11/2011,0.0000004
17/11/2011,0.0000004
18/11/2011,0.0000004
21/11/2011,0.0000004
22/11/2011,0.0000004
23/11/2011,0.0000004
25/11/2011,0.0000004
28/11/2011,0.0000004
29/11/2011,0.0000004
30/11/2011,0.0000004
01/12/2011,0.0000004
02/12/2011,0.0000004
05/12/2011,0.0000004
06/12/2011,0.0000004
07/12/2011,0.0000004
08/12/2011,0.0000004
09/12/2011,0.0000004
12/12/2011,0.0000004
13/12/2011,0.0000004
14/12/2011,0.0000004
15/12/2011,0.0000004
16/12/2011,0.0000004
19/12/2011,0.0000004
20/12/2011,0.0000004
21/12/2011,0.0000004
22/12/2011,0.0000004
23/12/2011,0.0000004
27/12/2011,0.0000004
28/12/2011,0.0000004
29/12/2011,0.0000004
30/12/2011,0.0000004
03/01/2012,0.0000008
04/01/2012,0.0000008
05/01/2012,0.0000008
06/01/2012,0.0000008
09/01/2012,0.0000008
10/01/2012,0.0000008
11/01/2012,0.0000008
12/01/2012,0.0000008
13/01/2012,0.0000008
17/01/2012,0.0000008
18/01/2012,0.0000008
19/01/2012,0.0000008
20/01/2012,0.0000008
23/01/2012,0.0000008
24/01/2012,0.0000008
25/01/2012,0.0000008
26/01/2012,0.0000008
27/01/2012,0.0000008
30/01/2012,0.0000008
31/01/2012,0.0000008
01/02/2012,0.0000024
02/02/2012,0.0000024
03/02/2012,0.0000024
06/02/2012,0.0000024
07/02/2012,0.0000024
08/02/2012,0.0000024
09/02/2012,0.0000024
10/02/2012,0.0000024
13/02/2012,0.0000024
14/02/2012,0.0000024
15/02/2012,0.0000024
16/02/2012,0.0000024
17/02/2012,0.0000024
21/02/2012,0.0000024
22/02/2012,0.0000024
23/02/2012,0.0000024
24/02/2012,0.0000024
27/02/2012,0.0000024
28/02/2012,0.0000024
29/02/2012,0.0000024
01/03/2012,0.0000032
02/03/2012,0.0000032
05/03/2012,0.0000032
06/03/2012,0.0000032
07/03/2012,0.0000032
08/03/2012,0.0000032
09/03/2012,0.0000032
12/03/2012,0.0000032
13/03/2012,0.0000032
14/03/2012,0.0000032
15/03/2012,0.0000032
16/03/2012,0.0000032
19/03/2012,0.0000032
20/03/2012,0.0000032
21/03/2012,0.0000032
22/03/2012,0.0000032
23/03/2012,0.0000032
26/03/2012,0.0000032
27/03/2012,0.0000032
28/03/2012,0.0000032
29/03/2012,0.0000032
30/03/2012,0.0000032
02/04/2012,0.0000028
03/04/2012,0.0000028
04/04/2012,0.0000028
05/04/2012,0.0000028
09/04/2012,0.0000028
10/04/2012,0.0000028
11/04/2012,0.0000028
12/04/2012,0.0000028
13/04/2012,0.0000028
16/04/2012,0.0000028
17/04/2012,0.0000028
18/04/2012,0.0000028
19/04/2012,0.0000028
20/04/2012,0.0000028
23/04/2012,0.0000028
24/04/2012,0.0000028
25/04/2012,0.0000028
26/04/2012,0.0000028
27/04/2012,0.0000028
30/04/2012,0.0000028
01/05/2012,0.000004
02/05/2012,0.000004
03/05/2012,0.000004
04/05/2012,0.000004
07/05/2012,0.000004
08/05/2012,0.000004
09/05/2012,0.000004
10/05/2012,0.000004
11/05/2012,0.000004
14/05/2012,0.000004
15/05/2012,0.000004
16/05/2012,0.000004
17/05/2012,0.000004
18/05/2012,0.000004
21/05/2012,0.000004
22/05/2012,0.000004
23/05/2012,0.000004
24/05/2012,0.000004
25/05/2012,0.000004
29/05/2012,0.000004
30/05/2012,0.000004
31/05/2012,0.000004
01/06/2012,0.0000028
04/06/2012,0.0000028
05/06/2012,0.0000028
06/06/2012,0.0000028
07/06/2012,0.0000028
08/06/2012,0.0000028
11/06/2012,0.0000028
12/06/2012,0.0000028
13/06/2012,0.0000028
14/06/2012,0.0000028
15/06/2012,0.0000028
18/06/2012,0.0000028
19/06/2012,0.0000028
20/06/2012,0.0000028
21/06/2012,0.0000028
22/06/2012,0.0000028
25/06/2012,0.0000028
26/06/2012,0.0000028
27/06/2012,0.0000028
28/06/2012,0.0000028
29/06/2012,0.0000028
02/07/2012,0.0000036
03/07/2012,0.0000036
05/07/2012,0.0000036
06/07/2012,0.0000036
09/07/2012,0.0000036
10/07/2012,0.0000036
11/07/2012,0.0000036
12/07/2012,0.0000036
13/07/2012,0.0000036
16/07/2012,0.0000036
17/07/2012,0.0000036
18/07/2012,0.0000036
19/07/2012,0.0000036
20/07/2012,0.0000036
23/07/2012,0.0000036
24/07/2012,0.0000036
25/07/2012,0.0000036
26/07/2012,0.0000036
27/07/2012,0.0000036
30/07/2012,0.0000036
31/07/2012,0.0000036
01/08/2012,0.0000044
02/08/2012,0.0000044
03/08/2012,0.0000044
06/08/2012,0.0000044
07/08/2012,0.0000044
08/08/2012,0.0000044
09/08/2012,0.0000044
10/08/2012,0.0000044
13/08/2012,0.0000044
14/08/2012,0.0000044
15/08/2012,0.0000044
16/08/2012,0.0000044
17/08/2012,0.0000044
20/08/2012,0.0000044
21/08/2012,0.0000044
22/08/2012,0.0000044
23/08/2012,0.0000044
24/08/2012,0.0000044
27/08/2012,0.0000044
28/08/2012,0.0000044
29/08/2012,0.0000044
30/08/2012,0.0000044
31/08/2012,0.0000044
04/09/2012,0.0000036
05/09/2012,0.0000036
06/09/2012,0.0000036
07/09/2012,0.0000036
10/09/2012,0.0000036
11/09/2012,0.0000036
12/09/2012,0.0000036
13/09/2012,0.0000036
14/09/2012,0.0000036
17/09/2012,0.0000036
18/09/2012,0.0000036
19/09/2012,0.0000036
20/09/2012,0.0000036
21/09/2012,0.0000036
24/09/2012,0.0000036
25/09/2012,0.0000036
26/09/2012,0.0000036
27/09/2012,0.0000036
28/09/2012,0.0000036
01/10/2012,0.000004
02/10/2012,0.000004
03/10/2012,0.000004
04/10/2012,0.000004
05/10/2012,0.000004
08/10/2012,0.000004
09/10/2012,0.000004
10/10/2012,0.000004
11/10/2012,0.000004
12/10/2012,0.000004
15/10/2012,0.000004
16/10/2012,0.000004
17/10/2012,0.000004
18/10/2012,0.000004
19/10/2012,0.000004
22/10/2012,0.000004
23/10/2012,0.000004
24/10/2012,0.000004
25/10/2012,0.000004
26/10/2012,0.000004
31/10/2012,0.000004
01/11/2012,0.0000044
02/11/2012,0.0000044
05/11/2012,0.0000044
06/11/2012,0.0000044
07/11/2012,0.0000044
08/11/2012,0.0000044
09/11/2012,0.0000044
12/11/2012,0.0000044
13/11/2012,0.0000044
14/11/2012,0.0000044
15/11/2012,0.0000044
16/11/2012,0.0000044
19/11/2012,0.0000044
20/11/2012,0.0000044
21/11/2012,0.0000044
23/11/2012,0.0000044
26/11/2012,0.0000044
27/11/2012,0.0000044
28/11/2012,0.0000044
29/11/2012,0.0000044
30/11/2012,0.0000044
03/12/2012,0.0000032
04/12/2012,0.0000032
05/12/2012,0.0000032
06/12/2012,0.0000032
07/12/2012,0.0000032
10/12/2012,0.0000032
11/12/2012,0.0000032
12/12/2012,0.0000032
13/12/2012,0.0000032
14/12/2012,0.0000032
17/12/2012,0.0000032
18/12/2012,0.0000032
19/12/2012,0.0000032
20/12/2012,0.0000032
21/12/2012,0.0000032
24/12/2012,0.0000032
26/12/2012,0.0000032
27/12/2012,0.0000032
28/12/2012,0.0000032
31/12/2012,0.0000032
02/01/2013,0.000002
03/01/2013,0.000002
04/01/2013,0.000002
07/01/2013,0.000002
08/01/2013,0.000002
09/01/2013,0.000002
10/01/2013,0.000002
11/01/2013,0.000002
14/01/2013,0.000002
15/01/2013,0.000002
16/01/2013,0.000002
17/01/2013,0.000002
18/01/2013,0.000002
22/01/2013,0.000002
23/01/2013,0.000002
24/01/2013,0.000002
25/01/2013,0.000002
28/01/2013,0.000002
29/01/2013,0.000002
30/01/2013,0.000002
31/01/2013,0.000002
01/02/2013,0.0000028
04/02/2013,0.0000028
05/02/2013,0.0000028
06/02/2013,0.0000028
07/02/2013,0.0000028
08/02/2013,0.0000028
11/02/2013,0.0000028
12/02/2013,0.0000028
13/02/2013,0.0000028
14/02/2013,0.0000028
15/02/2013,0.0000028
19/02/2013,0.0000028
20/02/2013,0.0000028
21/02/2013,0.0000028
22/02/2013,0.0000028
25/02/2013,0.0000028
26/02/2013,0.0000028
27/02/2013,0.0000028
28/02/2013,0.0000028
01/03/2013,0.0000044
04/03/2013,0.0000044
05/03/2013,0.0000044
06/03/2013,0.0000044
07/03/2013,0.0000044
08/03/2013,0.0000044
11/03/2013,0.0000044
12/03/2013,0.0000044
13/03/2013,0.0000044
14/03/2013,0.0000044
15/03/2013,0.0000044
18/03/2013,0.0000044
19/03/2013,0.0000044
20/03/2013,0.0000044
21/03/2013,0.0000044
22/03/2013,0.0000044
25/03/2013,0.0000044
26/03/2013,0.0000044
27/03/2013,0.0000044
28/03/2013,0.0000044
01/04/2013,0.0000028
02/04/2013,0.0000028
03/04/2013,0.0000028
04/04/2013,0.0000028
05/04/2013,0.0000028
08/04/2013,0.0000028
09/04/2013,0.0000028
10/04/2013,0.0000028
11/04/2013,0.0000028
12/04/2013,0.0000028
15/04/2013,0.0000028
16/04/2013,0.0000028
17/04/2013,0.0000028
18/04/2013,0.0000028
19/04/2013,0.0000028
22/04/2013,0.0000028
23/04/2013,0.0000028
24/04/2013,0.0000028
25/04/2013,0.0000028
26/04/2013,0.0000028
29/04/2013,0.0000028
30/04/2013,0.0000028
01/05/2013,0.000002
02/05/2013,0.000002
03/05/2013,0.000002
06/05/2013,0.000002
07/05/2013,0.000002
08/05/2013,0.000002
09/05/2013,0.000002
10/05/2013,0.000002
13/05/2013,0.000002
14/05/2013,0.000002
15/05/2013,0.000002
16/05/2013,0.000002
17/05/2013,0.000002
20/05/2013,0.000002
21/05/2013,0.000002
22/05/2013,0.000002
23/05/2013,0.000002
24/05/2013,0.000002
28/05/2013,0.000002
29/05/2013,0.000002
30/05/2013,0.000002
31/05/2013,0.000002
03/06/2013,0.0000016
04/06/2013,0.0000016
05/06/2013,0.0000016
06/06/2013,0.0000016
07/06/2013,0.0000016
10/06/2013,0.0000016
11/06/2013,0.0000016
12/06/2013,0.0000016
13/06/2013,0.0000016
14/06/2013,0.0000016
17/06/2013,0.0000016
18/06/2013,0.0000016
19/06/2013,0.0000016
20/06/2013,0.0000016
21/06/2013,0.0000016
24/06/2013,0.0000016
25/06/2013,0.0000016
26/06/2013,0.0000016
27/06/2013,0.0000016
28/06/2013,0.0000016
01/07/2013,0.0000016
02/07/2013,0.0000016
03/07/2013,0.0000016
05/07/2013,0.0000016
08/07/2013,0.0000016
09/07/2013,0.0000016
10/07/2013,0.0000016
11/07/2013,0.0000016
12/07/2013,0.0000016
15/07/2013,0.0000016
16/07/2013,0.0000016
17/07/2013,0.0000016
18/07/2013,0.0000016
19/07/2013,0.0000016
22/07/2013,0.0000016
23/07/2013,0.0000016
24/07/2013,0.0000016
25/07/2013,0.0000016
26/07/2013,0.0000016
29/07/2013,0.0000016
30/07/2013,0.0000016
31/07/2013,0.0000016
01/08/2013,0.0000016
02/08/2013,0.0000016
05/08/2013,0.0000016
06/08/2013,0.0000016
07/08/2013,0.0000016
08/08/2013,0.0000016
09/08/2013,0.0000016
12/08/2013,0.0000016
13/08/2013,0.0000016
14/08/2013,0.0000016
15/08/2013,0.0000016
16/08/2013,0.0000016
19/08/2013,0.0000016
20/08/2013,0.0000016
21/08/2013,0.0000016
22/08/2013,0.0000016
23/08/2013,0.0000016
26/08/2013,0.0000016
27/08/2013,0.0000016
28/08/2013,0.0000016
29/08/2013,0.0000016
30/08/2013,0.0000016
03/09/2013,0.0000012
04/09/2013,0.0000012
05/09/2013,0.0000012
06/09/2013,0.0000012
09/09/2013,0.0000012
10/09/2013,0.0000012
11/09/2013,0.0000012
12/09/2013,0.0000012
13/09/2013,0.0000012
16/09/2013,0.0000012
17/09/2013,0.0000012
18/09/2013,0.0000012
19/09/2013,0.0000012
20/09/2013,0.0000012
23/09/2013,0.0000012
24/09/2013,0.0000012
25/09/2013,0.0000012
26/09/2013,0.0000012
27/09/2013,0.0000012
30/09/2013,0.0000012
01/10/2013,0.0000008
02/10/2013,0.0000008
03/10/2013,0.0000008
04/10/2013,0.0000008
07/10/2013,0.0000008
08/10/2013,0.0000008
09/10/2013,0.0000008
10/10/2013,0.0000008
11/10/2013,0.0000008
14/10/2013,0.0000008
15/10/2013,0.0000008
16/10/2013,0.0000008
17/10/2013,0.0000008
18/10/2013,0.0000008
21/10/2013,0.0000008
22/10/2013,0.0000008
23/10/2013,0.0000008
24/10/2013,0.0000008
25/10/2013,0.0000008
28/10/2013,0.0000008
29/10/2013,0.0000008
30/10/2013,0.0000008
31/10/2013,0.0000008
01/11/2013,0.0000016
04/11/2013,0.0000016
05/11/2013,0.0000016
06/11/2013,0.0000016
07/11/2013,0.0000016
08/11/2013,0.0000016
11/11/2013,0.0000016
12/11/2013,0.0000016
13/11/2013,0.0000016
14/11/2013,0.0000016
15/11/2013,0.0000016
18/11/2013,0.0000016
19/11/2013,0.0000016
20/11/2013,0.0000016
21/11/2013,0.0000016
22/11/2013,0.0000016
25/11/2013,0.0000016
26/11/2013,0.0000016
27/11/2013,0.0000016
29/11/2013,0.0000016
02/12/2013,0.0000024
03/12/2013,0.0000024
04/12/2013,0.0000024
05/12/2013,0.0000024
06/12/2013,0.0000024
09/12/2013,0.0000024
10/12/2013,0.0000024
11/12/2013,0.0000024
12/12/2013,0.0000024
13/12/2013,0.0000024
16/12/2013,0.0000024
17/12/2013,0.0000024
18/12/2013,0.0000024
19/12/2013,0.0000024
20/12/2013,0.0000024
23/12/2013,0.0000024
24/12/2013,0.0000024
26/12/2013,0.0000024
27/12/2013,0.0000024
30/12/2013,0.0000024
31/12/2013,0.0000024
02/01/2014,0.0000028
03/01/2014,0.0000028
06/01/2014,0.0000028
07/01/2014,0.0000028
08/01/2014,0.0000028
09/01/2014,0.0000028
10/01/2014,0.0000028
13/01/2014,0.0000028
14/01/2014,0.0000028
15/01/2014,0.0000028
16/01/2014,0.0000028
17/01/2014,0.0000028
21/01/2014,0.0000028
22/01/2014,0.0000028
23/01/2014,0.0000028
24/01/2014,0.0000028
27/01/2014,0.0000028
28/01/2014,0.0000028
29/01/2014,0.0000028
30/01/2014,0.0000028
31/01/2014,0.0000028
03/02/2014,0.0000008
04/02/2014,0.0000008
05/02/2014,0.0000008
06/02/2014,0.0000008
07/02/2014,0.0000008
10/02/2014,0.0000008
11/02/2014,0.0000008
12/02/2014,0.0000008
13/02/2014,0.0000008
14/02/2014,0.0000008
18/02/2014,0.0000008
19/02/2014,0.0000008
20/02/2014,0.0000008
21/02/2014,0.0000008
24/02/2014,0.0000008
25/02/2014,0.0000008
26/02/2014,0.0000008
27/02/2014,0.0000008
28/02/2014,0.0000008
03/03/2014,0.000002
04/03/2014,0.000002
05/03/2014,0.000002
06/03/2014,0.000002
07/03/2014,0.000002
10/03/2014,0.000002
11/03/2014,0.000002
12/03/2014,0.000002
13/03/2014,0.000002
14/03/2014,0.000002
17/03/2014,0.000002
18/03/2014,0.000002
19/03/2014,0.000002
20/03/2014,0.000002
21/03/2014,0.000002
24/03/2014,0.000002
25/03/2014,0.000002
26/03/2014,0.000002
27/03/2014,0.000002
28/03/2014,0.000002
31/03/2014,0.000002
01/04/2014,0.000002
02/04/2014,0.000002
03/04/2014,0.000002
04/04/2014,0.000002
07/04/2014,0.000002
08/04/2014,0.000002
09/04/2014,0.000002
10/04/2014,0.000002
11/04/2014,0.000002
14/04/2014,0.000002
15/04/2014,0.000002
16/04/2014,0.000002
17/04/2014,0.000002
21/04/2014,0.000002
22/04/2014,0.000002
23/04/2014,0.000002
24/04/2014,0.000002
25/04/2014,0.000002
28/04/2014,0.000002
29/04/2014,0.000002
30/04/2014,0.000002
01/05/2014,0.0000012
02/05/2014,0.0000012
05/05/2014,0.0000012
06/05/2014,0.0000012
07/05/2014,0.0000012
08/05/2014,0.0000012
09/05/2014,0.0000012
12/05/2014,0.0000012
13/05/2014,0.0000012
14/05/2014,0.0000012
15/05/2014,0.0000012
16/05/2014,0.0000012
19/05/2014,0.0000012
20/05/2014,0.0000012
21/05/2014,0.0000012
22/05/2014,0.0000012
23/05/2014,0.0000012
27/05/2014,0.0000012
28/05/2014,0.0000012
29/05/2014,0.0000012
30/05/2014,0.0000012
02/06/2014,0.0000016
03/06/2014,0.0000016
04/06/2014,0.0000016
05/06/2014,0.0000016
06/06/2014,0.0000016
09/06/2014,0.0000016
10/06/2014,0.0000016
11/06/2014,0.0000016
12/06/2014,0.0000016
13/06/2014,0.0000016
16/06/2014,0.0000016
17/06/2014,0.0000016
18/06/2014,0.0000016
19/06/2014,0.0000016
20/06/2014,0.0000016
23/06/2014,0.0000016
24/06/2014,0.0000016
25/06/2014,0.0000016
26/06/2014,0.0000016
27/06/2014,0.0000016
30/06/2014,0.0000016
01/07/2014,0.0000016
02/07/2014,0.0000016
03/07/2014,0.0000016
07/07/2014,0.0000016
08/07/2014,0.0000016
09/07/2014,0.0000016
10/07/2014,0.0000016
11/07/2014,0.0000016
14/07/2014,0.0000016
15/07/2014,0.0000016
16/07/2014,0.0000016
17/07/2014,0.0000016
18/07/2014,0.0000016
21/07/2014,0.0000016
22/07/2014,0.0000016
23/07/2014,0.0000016
24/07/2014,0.0000016
25/07/2014,0.0000016
28/07/2014,0.0000016
29/07/2014,0.0000016
30/07/2014,0.0000016
31/07/2014,0.0000016
01/08/2014,0.0000012
04/08/2014,0.0000012
05/08/2014,0.0000012
06/08/2014,0.0000012
07/08/2014,0.0000012
08/08/2014,0.0000012
11/08/2014,0.0000012
12/08/2014,0.0000012
13/08/2014,0.0000012
14/08/2014,0.0000012
15/08/2014,0.0000012
18/08/2014,0.0000012
19/08/2014,0.0000012
20/08/2014,0.0000012
21/08/2014,0.0000012
22/08/2014,0.0000012
25/08/2014,0.0000012
26/08/2014,0.0000012
27/08/2014,0.0000012
28/08/2014,0.0000012
29/08/2014,0.0000012
02/09/2014,0.0000012
03/09/2014,0.0000012
04/09/2014,0.0000012
05/09/2014,0.0000012
08/09/2014,0.0000012
09/09/2014,0.0000012
10/09/2014,0.0000012
11/09/2014,0.0000012
12/09/2014,0.0000012
15/09/2014,0.0000012
16/09/2014,0.0000012
17/09/2014,0.0000012
18/09/2014,0.0000012
19/09/2014,0.0000012
22/09/2014,0.0000012
23/09/2014,0.0000012
24/09/2014,0.0000012
25/09/2014,0.0000012
26/09/2014,0.0000012
29/09/2014,0.0000012
30/09/2014,0.0000012
01/10/2014,0.0000008
02/10/2014,0.0000008
03/10/2014,0.0000008
06/10/2014,0.0000008
07/10/2014,0.0000008
08/10/2014,0.0000008
09/10/2014,0.0000008
10/10/2014,0.0000008
13/10/2014,0.0000008
14/10/2014,0.0000008
15/10/2014,0.0000008
16/10/2014,0.0000008
17/10/2014,0.0000008
20/10/2014,0.0000008
21/10/2014,0.0000008
22/10/2014,0.0000008
23/10/2014,0.0000008
24/10/2014,0.0000008
27/10/2014,0.0000008
28/10/2014,0.0000008
29/10/2014,0.0000008
30/10/2014,0.0000008
31/10/2014,0.0000008
03/11/2014,0.0000004
04/11/2014,0.0000004
05/11/2014,0.0000004
06/11/2014,0.0000004
07/11/2014,0.0000004
10/11/2014,0.0000004
11/11/2014,0.0000004
12/11/2014,0.0000004
13/11/2014,0.0000004
14/11/2014,0.0000004
17/11/2014,0.0000004
18/11/2014,0.0000004
19/11/2014,0.0000004
20/11/2014,0.0000004
21/11/2014,0.0000004
24/11/2014,0.0000004
25/11/2014,0.0000004
26/11/2014,0.0000004
28/11/2014,0.0000004
01/12/2014,0.0000008
02/12/2014,0.0000008
03/12/2014,0.0000008
04/12/2014,0.0000008
05/12/2014,0.0000008
08/12/2014,0.0000008
09/12/2014,0.0000008
10/12/2014,0.0000008
11/12/2014,0.0000008
12/12/2014,0.0000008
15/12/2014,0.0000008
16/12/2014,0.0000008
17/12/2014,0.0000008
18/12/2014,0.0000008
19/12/2014,0.0000008
22/12/2014,0.0000008
23/12/2014,0.0000008
24/12/2014,0.0000008
26/12/2014,0.0000008
29/12/2014,0.0000008
30/12/2014,0.0000008
31/12/2014,0.0000008
02/01/2015,0.0000016
05/01/2015,0.0000016
06/01/2015,0.0000016
07/01/2015,0.0000016
08/01/2015,0.0000016
09/01/2015,0.0000016
12/01/2015,0.0000016
13/01/2015,0.0000016
14/01/2015,0.0000016
15/01/2015,0.0000016
16/01/2015,0.0000016
20/01/2015,0.0000016
21/01/2015,0.0000016
22/01/2015,0.0000016
23/01/2015,0.0000016
26/01/2015,0.0000016
27/01/2015,0.0000016
28/01/2015,0.0000016
29/01/2015,0.0000016
30/01/2015,0.0000016
02/02/2015,0.0000008
03/02/2015,0.0000008
04/02/2015,0.0000008
05/02/2015,0.0000008
06/02/2015,0.0000008
09/02/2015,0.0000008
10/02/2015,0.0000008
11/02/2015,0.0000008
12/02/2015,0.0000008
13/02/2015,0.0000008
17/02/2015,0.0000008
18/02/2015,0.0000008
19/02/2015,0.0000008
20/02/2015,0.0000008
23/02/2015,0.0000008
24/02/2015,0.0000008
25/02/2015,0.0000008
26/02/2015,0.0000008
27/02/2015,0.0000008
02/03/2015,0.0000008
03/03/2015,0.0000008
04/03/2015,0.0000008
05/03/2015,0.0000008
06/03/2015,0.0000008
09/03/2015,0.0000008
10/03/2015,0.0000008
11/03/2015,0.0000008
12/03/2015,0.0000008
13/03/2015,0.0000008
16/03/2015,0.0000008
17/03/2015,0.0000008
18/03/2015,0.0000008
19/03/2015,0.0000008
20/03/2015,0.0000008
23/03/2015,0.0000008
24/03/2015,0.0000008
25/03/2015,0.0000008
26/03/2015,0.0000008
27/03/2015,0.0000008
30/03/2015,0.0000008
31/03/2015,0.0000008
01/04/2015,0.0000012
02/04/2015,0.0000012
06/04/2015,0.0000012
07/04/2015,0.0000012
08/04/2015,0.0000012
09/04/2015,0.0000012
10/04/2015,0.0000012
13/04/2015,0.0000012
14/04/2015,0.0000012
15/04/2015,0.0000012
16/04/2015,0.0000012
17/04/2015,0.0000012
20/04/2015,0.0000012
21/04/2015,0.0000012
22/04/2015,0.0000012
23/04/2015,0.0000012
24/04/2015,0.0000012
27/04/2015,0.0000012
28/04/2015,0.0000012
29/04/2015,0.0000012
30/04/2015,0.0000012
01/05/2015,0.0000004
04/05/2015,0.0000004
05/05/2015,0.0000004
06/05/2015,0.0000004
07/05/2015,0.0000004
08/05/2015,0.0000004
11/05/2015,0.0000004
12/05/2015,0.0000004
13/05/2015,0.0000004
14/05/2015,0.0000004
15/05/2015,0.0000004
18/05/2015,0.0000004
19/05/2015,0.0000004
20/05/2015,0.0000004
21/05/2015,0.0000004
22/05/2015,0.0000004
26/05/2015,0.0000004
27/05/2015,0.0000004
28/05/2015,0.0000004
29/05/2015,0.0000004
01/06/2015,0.0000004
02/06/2015,0.0000004
03/06/2015,0.0000004
04/06/2015,0.0000004
05/06/2015,0.0000004
08/06/2015,0.0000004
09/06/2015,0.0000004
10/06/2015,0.0000004
11/06/2015,0.0000004
12/06/2015,0.0000004
15/06/2015,0.0000004
16/06/2015,0.0000004
17/06/2015,0.0000004
18/06/2015,0.0000004
19/06/2015,0.0000004
22/06/2015,0.0000004
23/06/2015,0.0000004
24/06/2015,0.0000004
25/06/2015,0.0000004
26/06/2015,0.0000004
29/06/2015,0.0000004
30/06/2015,0.0000004
01/07/2015,0.0000004
02/07/2015,0.0000004
06/07/2015,0.0000004
07/07/2015,0.0000004
08/07/2015,0.0000004
09/07/2015,0.0000004
10/07/2015,0.0000004
13/07/2015,0.0000004
14/07/2015,0.0000004
15/07/2015,0.0000004
16/07/2015,0.0000004
17/07/2015,0.0000004
20/07/2015,0.0000004
21/07/2015,0.0000004
22/07/2015,0.0000004
23/07/2015,0.0000004
24/07/2015,0.0000004
27/07/2015,0.0000004
28/07/2015,0.0000004
29/07/2015,0.0000004
30/07/2015,0.0000004
31/07/2015,0.0000004
03/08/2015,0.0000032
04/08/2015,0.0000032
05/08/2015,0.0000032
06/08/2015,0.0000032
07/08/2015,0.0000032
10/08/2015,0.0000032
11/08/2015,0.0000032
12/08/2015,0.0000032
13/08/2015,0.0000032
14/08/2015,0.0000032
17/08/2015,0.0000032
18/08/2015,0.0000032
19/08/2015,0.0000032
20/08/2015,0.0000032
21/08/2015,0.0000032
24/08/2015,0.0000032
25/08/2015,0.0000032
26/08/2015,0.0000032
27/08/2015,0.0000032
28/08/2015,0.0000032
31/08/2015,0.0000032
01/09/2015,0.0000032
02/09/2015,0.0000032
03/09/2015,0.0000032
04/09/2015,0.0000032
08/09/2015,0.0000032
09/09/2015,0.0000032
10/09/2015,0.0000032
11/09/2015,0.0000032
14/09/2015,0.0000032
15/09/2015,0.0000032
16/09/2015,0.0000032
17/09/2015,0.0000032
18/09/2015,0.0000032
21/09/2015,0.0000032
22/09/2015,0.0000032
23/09/2015,0.0000032
24/09/2015,0.0000032
25/09/2015,0.0000032
28/09/2015,0.0000032
29/09/2015,0.0000032
30/09/2015,0.0000032
01/10/2015,-0.0000004
02/10/2015,-0.0000004
05/10/2015,-0.0000004
06/10/2015,-0.0000004
07/10/2015,-0.0000004
08/10/2015,-0.0000004
09/10/2015,-0.0000004
12/10/2015,-0.0000004
13/10/2015,-0.0000004
14/10/2015,-0.0000004
15/10/2015,-0.0000004
16/10/2015,-0.0000004
19/10/2015,-0.0000004
20/10/2015,-0.0000004
21/10/2015,-0.0000004
22/10/2015,-0.0000004
23/10/2015,-0.0000004
26/10/2015,-0.0000004
27/10/2015,-0.0000004
28/10/2015,-0.0000004
29/10/2015,-0.0000004
30/10/2015,-0.0000004
02/11/2015,0.0000032
03/11/2015,0.0000032
04/11/2015,0.0000032
05/11/2015,0.0000032
06/11/2015,0.0000032
09/11/2015,0.0000032
10/11/2015,0.0000032
11/11/2015,0.0000032
12/11/2015,0.0000032
13/11/2015,0.0000032
16/11/2015,0.0000032
17/11/2015,0.0000032
18/11/2015,0.0000032
19/11/2015,0.0000032
20/11/2015,0.0000032
23/11/2015,0.0000032
24/11/2015,0.0000032
25/11/2015,0.0000032
27/11/2015,0.0000032
30/11/2015,0.0000032
01/12/2015,0.0000088
02/12/2015,0.0000088
03/12/2015,0.0000088
04/12/2015,0.0000088
07/12/2015,0.0000088
08/12/2015,0.0000088
09/12/2015,0.0000088
10/12/2015,0.0000088
11/12/2015,0.0000088
14/12/2015,0.0000088
